,actor.actor_id,actor.first_name,actor.last_name,actor.last_update,address.address_id,address.address,address.address2,address.district,address.city_id,address.postal_code,address.phone,address.last_update,category.category_id,category.name,category.last_update,city.city_id,city.city,city.country_id,city.last_update,customer.customer_id,customer.store_id,customer.first_name,customer.last_name,customer.email,customer.address_id,customer.active,customer.create_date,customer.last_update,film.film_id,film.title,film.description,film.release_year,film.language_id,film.original_language_id,film.rental_duration,film.rental_rate,film.length,film.replacement_cost,film.rating,film.special_features,film.last_update,film_category.film_id,film_category.category_id,film_category.last_update,inventory.inventory_id,inventory.film_id,inventory.store_id,inventory.last_update,language.language_id,language.name,language.last_update,payment.payment_id,payment.customer_id,payment.staff_id,payment.rental_id,payment.amount,payment.payment_date,payment.last_update,rental.rental_id,rental.rental_date,rental.inventory_id,rental.customer_id,rental.return_date,rental.staff_id,rental.last_update,staff.staff_id,staff.first_name,staff.last_name,staff.address_id,staff.picture,staff.email,staff.store_id,staff.active,staff.username,staff.password,staff.last_update,store.store_id,store.manager_staff_id,store.address_id,store.last_update
customer.active,0.340020,0.407609,0.414328,0.311289,0.340020,0.397056,0.583362,0.407161,0.351776,0.339484,2.325257,0.344799,0.340020,0.376729,0.311289,0.340020,0.506549,0.397225,0.311289,0.340020,0.148261,0.394589,0.378483,0.400568,0.386607,0.000000,0.000280,0.311289,0.340020,0.397566,0.584959,0.319824,0.311009,0.583362,0.360900,0.232747,0.326966,0.379337,0.393941,0.595341,0.311289,0.340020,0.363786,0.311289,0.340020,0.340020,0.148261,0.311289,0.340020,0.364391,0.311289,0.340020,0.340020,0.148261,0.371733,0.383423,0.344147,0.344147,0.340020,0.344147,0.328054,0.327487,0.344147,0.148261,0.000280,0.148261,0.013690,0.013752,0.208854,1.441587,0.000420,0.148261,0.311009,0.013690,0.311615,0.311289,0.148261,0.148261,0.148261,0.311289
customer.create_date,0.339740,0.407758,0.414386,0.311009,0.339740,0.396846,0.583082,0.407266,0.351496,0.339205,2.324977,0.344520,0.339740,0.376808,0.311009,0.339740,0.506532,0.396946,0.311009,0.339740,0.147982,0.394697,0.378597,0.400289,0.386327,0.000280,0.000000,0.311009,0.339740,0.397446,0.584679,0.319544,0.311289,0.583082,0.360620,0.232467,0.326686,0.379058,0.394161,0.595175,0.311009,0.339740,0.363506,0.311009,0.339740,0.339740,0.147982,0.311009,0.339740,0.364483,0.311009,0.339740,0.339740,0.147982,0.371453,0.383144,0.343867,0.343867,0.339740,0.343867,0.327774,0.327207,0.343867,0.147982,0.000000,0.147982,0.013892,0.013829,0.208574,1.441307,0.000140,0.147982,0.311289,0.013892,0.311335,0.311009,0.147982,0.147982,0.147982,0.311009
customer.last_update,0.618836,0.718767,0.725395,0.000000,0.618836,0.707855,0.731127,0.718275,0.630592,0.618301,2.604073,0.655529,0.618836,0.687816,0.000000,0.618836,0.817541,0.676041,0.000000,0.618836,0.427078,0.705706,0.689606,0.711298,0.665423,0.311289,0.311009,0.000000,0.618836,0.708455,0.895688,0.467589,0.000280,0.731127,0.639716,0.511563,0.605782,0.658154,0.705169,0.906184,0.000000,0.618836,0.642602,0.000000,0.618836,0.618836,0.427078,0.000000,0.618836,0.675492,0.000000,0.618836,0.618836,0.427078,0.650549,0.662240,0.654876,0.654876,0.618836,0.654876,0.606870,0.606303,0.654876,0.427078,0.311009,0.427078,0.324900,0.324838,0.487670,1.130298,0.311149,0.427078,0.000280,0.324900,0.000326,0.000000,0.427078,0.427078,0.427078,0.000000
film.film_id,0.000000,0.292222,0.298850,0.618836,0.000000,0.281300,0.772305,0.291730,0.011755,0.000536,2.081943,0.289800,0.000000,0.261272,0.618836,0.000000,0.390986,0.096309,0.618836,0.000000,0.240499,0.279161,0.263061,0.284342,0.085691,0.340020,0.339740,0.618836,0.000000,0.281910,0.466529,0.412062,0.619116,0.772305,0.059984,0.154829,0.026050,0.078421,0.278624,0.479480,0.618836,0.000000,0.062870,0.618836,0.000000,0.000000,0.240499,0.618836,0.000000,0.270208,0.618836,0.000000,0.000000,0.240499,0.031713,0.043403,0.290453,0.290453,0.000000,0.290453,0.011966,0.026571,0.290453,0.240499,0.339740,0.240499,0.326331,0.326268,0.301092,1.692652,0.339600,0.240499,0.619116,0.326331,0.618510,0.618836,0.240499,0.240499,0.240499,0.618836
film.title,0.281910,0.010312,0.016940,0.708455,0.281910,0.000610,0.918405,0.009821,0.293665,0.281374,2.267147,0.054232,0.281910,0.020837,0.708455,0.281910,0.109117,0.339115,0.708455,0.281910,0.483305,0.002977,0.019083,0.003002,0.328497,0.397566,0.397446,0.708455,0.281910,0.000000,0.187393,0.654867,0.708575,0.918405,0.302789,0.436739,0.268856,0.321227,0.003625,0.197806,0.708455,0.281910,0.305675,0.708455,0.281910,0.281910,0.483305,0.708455,0.281910,0.033175,0.708455,0.281910,0.281910,0.483305,0.313623,0.325313,0.053579,0.053579,0.281910,0.053579,0.269944,0.269377,0.053579,0.483305,0.397446,0.483305,0.383877,0.383815,0.543897,1.838753,0.397586,0.483305,0.708575,0.383877,0.708781,0.708455,0.483305,0.483305,0.483305,0.708455
film.description,0.466529,0.177350,0.170631,0.895688,0.466529,0.187903,1.103025,0.177798,0.478285,0.465994,2.451767,0.240159,0.466529,0.208230,0.895688,0.466529,0.078410,0.523735,0.895688,0.466529,0.667924,0.190370,0.206476,0.184390,0.513116,0.584959,0.584679,0.895688,0.466529,0.187393,0.000000,0.839487,0.895968,1.103025,0.487409,0.621358,0.453475,0.505847,0.191018,0.012950,0.895688,0.466529,0.490295,0.895688,0.466529,0.466529,0.667924,0.895688,0.466529,0.220567,0.895688,0.466529,0.466529,0.667924,0.498242,0.509933,0.240812,0.240812,0.466529,0.240812,0.454564,0.453996,0.240812,0.667924,0.584679,0.667924,0.571269,0.571207,0.728517,2.023372,0.584539,0.667924,0.895968,0.571269,0.895362,0.895688,0.667924,0.667924,0.667924,0.895688
film.release_year,0.412062,0.665180,0.671807,0.467589,0.412062,0.654257,0.621057,0.664688,0.423817,0.411528,2.494004,0.662758,0.412062,0.634229,0.467589,0.412062,0.763943,0.315752,0.467589,0.412062,0.171563,0.652118,0.636019,0.657300,0.326371,0.319824,0.319544,0.467589,0.412062,0.654867,0.839487,0.000000,0.467869,0.621057,0.352078,0.304788,0.386012,0.333640,0.651582,0.852437,0.467589,0.412062,0.349192,0.467589,0.412062,0.412062,0.171563,0.467589,0.412062,0.643166,0.467589,0.412062,0.412062,0.171563,0.443775,0.455465,0.663411,0.663411,0.412062,0.663411,0.400096,0.385490,0.663411,0.171563,0.319544,0.171563,0.306134,0.306072,0.110970,1.541405,0.319404,0.171563,0.467869,0.306134,0.467262,0.467589,0.171563,0.171563,0.171563,0.467589
film.language_id,0.619116,0.718618,0.725337,0.000280,0.619116,0.708065,0.731406,0.718170,0.630871,0.618580,2.604353,0.655808,0.619116,0.687738,0.000280,0.619116,0.817558,0.676321,0.000280,0.619116,0.427357,0.705598,0.689492,0.711577,0.665703,0.311009,0.311289,0.000280,0.619116,0.708575,0.895968,0.467869,0.000000,0.731406,0.639996,0.511843,0.606062,0.658433,0.704950,0.906350,0.000280,0.619116,0.642881,0.000280,0.619116,0.619116,0.427357,0.000280,0.619116,0.675400,0.000280,0.619116,0.619116,0.427357,0.650829,0.662519,0.655155,0.655155,0.619116,0.655155,0.607150,0.606583,0.655155,0.427357,0.311289,0.427357,0.324698,0.324761,0.487950,1.130578,0.311429,0.427357,0.000000,0.324698,0.000606,0.000280,0.427357,0.427357,0.427357,0.000280
film.original_language_id,0.772305,0.928717,0.935345,0.731127,0.772305,0.917795,0.000000,0.928226,0.784060,0.771769,2.757542,0.926296,0.772305,0.897767,0.731127,0.772305,1.027481,0.829510,0.731127,0.772305,0.580546,0.915656,0.899557,0.920838,0.818892,0.583362,0.583082,0.731127,0.772305,0.918405,1.103025,0.621057,0.731406,0.000000,0.793184,0.665032,0.759251,0.811622,0.915120,1.115975,0.731127,0.772305,0.796070,0.731127,0.772305,0.772305,0.580546,0.731127,0.772305,0.906704,0.731127,0.772305,0.772305,0.580546,0.804018,0.815708,0.926949,0.926949,0.772305,0.926949,0.760339,0.759772,0.926949,0.580546,0.583082,0.580546,0.569672,0.569610,0.641139,1.804943,0.582942,0.580546,0.731406,0.569672,0.730800,0.731127,0.580546,0.580546,0.580546,0.731127
film.rental_duration,0.059984,0.313102,0.319730,0.639716,0.059984,0.302179,0.793184,0.312610,0.071739,0.059450,2.141926,0.310680,0.059984,0.282151,0.639716,0.059984,0.411865,0.036326,0.639716,0.059984,0.212638,0.300040,0.283941,0.305222,0.025707,0.360900,0.360620,0.639716,0.059984,0.302789,0.487409,0.352078,0.639996,0.793184,0.000000,0.214813,0.033934,0.018438,0.299504,0.500359,0.639716,0.059984,0.002886,0.639716,0.059984,0.059984,0.212638,0.639716,0.059984,0.291088,0.639716,0.059984,0.059984,0.212638,0.091697,0.103387,0.311333,0.311333,0.059984,0.311333,0.048018,0.033413,0.311333,0.212638,0.360620,0.212638,0.347210,0.347148,0.241108,1.713532,0.360480,0.212638,0.639996,0.347210,0.639389,0.639716,0.212638,0.212638,0.212638,0.639716
film.rental_rate,0.154829,0.447051,0.453679,0.511563,0.154829,0.436129,0.665032,0.446559,0.143074,0.155365,2.189216,0.444630,0.154829,0.416101,0.511563,0.154829,0.545815,0.251139,0.511563,0.154829,0.133226,0.433990,0.417890,0.439171,0.240520,0.232747,0.232467,0.511563,0.154829,0.436739,0.621358,0.304788,0.511843,0.665032,0.214813,0.000000,0.180879,0.233250,0.433454,0.634309,0.511563,0.154829,0.217699,0.511563,0.154829,0.154829,0.133226,0.511563,0.154829,0.425038,0.511563,0.154829,0.154829,0.133226,0.138987,0.150677,0.445282,0.445282,0.154829,0.445282,0.166795,0.181400,0.445282,0.133226,0.232467,0.133226,0.219057,0.218995,0.193818,1.585379,0.232327,0.133226,0.511843,0.219057,0.511236,0.511563,0.133226,0.133226,0.133226,0.511563
film.length,0.026050,0.279168,0.285796,0.605782,0.026050,0.268246,0.759251,0.278676,0.037806,0.025517,2.107993,0.276746,0.026050,0.248218,0.605782,0.026050,0.377932,0.070259,0.605782,0.026050,0.214449,0.266107,0.250007,0.271288,0.059641,0.326966,0.326686,0.605782,0.026050,0.268856,0.453475,0.386012,0.606062,0.759251,0.033934,0.180879,0.000000,0.052371,0.265570,0.466426,0.605782,0.026050,0.036819,0.605782,0.026050,0.026050,0.214449,0.605782,0.026050,0.257154,0.605782,0.026050,0.026050,0.214449,0.057763,0.069454,0.277399,0.277399,0.026050,0.277399,0.014084,0.000521,0.277399,0.214449,0.326686,0.214449,0.313277,0.313214,0.275041,1.679598,0.326546,0.214449,0.606062,0.313277,0.605456,0.605782,0.214449,0.214449,0.214449,0.605782
film.replacement_cost,0.078421,0.331539,0.338167,0.658154,0.078421,0.320617,0.811622,0.331048,0.090177,0.077888,2.160364,0.329118,0.078421,0.300589,0.658154,0.078421,0.430303,0.017888,0.658154,0.078421,0.231076,0.318478,0.302379,0.323660,0.007269,0.379337,0.379058,0.658154,0.078421,0.321227,0.505847,0.333640,0.658433,0.811622,0.018438,0.233250,0.052371,0.000000,0.317942,0.518797,0.658154,0.078421,0.015552,0.658154,0.078421,0.078421,0.231076,0.658154,0.078421,0.309526,0.658154,0.078421,0.078421,0.231076,0.110135,0.121825,0.329771,0.329771,0.078421,0.329771,0.066456,0.051850,0.329771,0.231076,0.379058,0.231076,0.365648,0.365586,0.222670,1.731970,0.378918,0.231076,0.658433,0.365648,0.657827,0.658154,0.231076,0.231076,0.231076,0.658154
film.rating,0.278624,0.013668,0.020387,0.705169,0.278624,0.003115,0.915120,0.013220,0.290380,0.278089,2.263862,0.050947,0.278624,0.017353,0.705169,0.278624,0.112608,0.335830,0.705169,0.278624,0.480019,0.000648,0.015563,0.006628,0.325211,0.393941,0.394161,0.705169,0.278624,0.003625,0.191018,0.651582,0.704950,0.915120,0.299504,0.433454,0.265570,0.317942,0.000000,0.201400,0.705169,0.278624,0.302390,0.705169,0.278624,0.278624,0.480019,0.705169,0.278624,0.029678,0.705169,0.278624,0.278624,0.480019,0.310338,0.322028,0.050294,0.050294,0.278624,0.050294,0.266659,0.266091,0.050294,0.480019,0.394161,0.480019,0.380279,0.380331,0.540612,1.835467,0.394300,0.480019,0.704950,0.380279,0.705496,0.705169,0.480019,0.480019,0.480019,0.705169
film.special_features,0.479480,0.187732,0.181013,0.906184,0.479480,0.198348,1.115975,0.188180,0.491235,0.478944,2.464717,0.251802,0.479480,0.218612,0.906184,0.479480,0.088792,0.536685,0.906184,0.479480,0.680875,0.200752,0.216858,0.195137,0.526066,0.595341,0.595175,0.906184,0.479480,0.197806,0.012950,0.852437,0.906350,1.115975,0.500359,0.634309,0.466426,0.518797,0.201400,0.000000,0.906184,0.479480,0.503245,0.906184,0.479480,0.479480,0.680875,0.906184,0.479480,0.230950,0.906184,0.479480,0.479480,0.680875,0.511193,0.522883,0.251309,0.251309,0.479480,0.251309,0.467514,0.466947,0.251309,0.680875,0.595175,0.680875,0.581652,0.581589,0.741467,2.036323,0.595197,0.680875,0.906350,0.581652,0.906351,0.906184,0.680875,0.680875,0.680875,0.906184
film.last_update,0.618836,0.718767,0.725395,0.000000,0.618836,0.707855,0.731127,0.718275,0.630592,0.618301,2.604073,0.655529,0.618836,0.687816,0.000000,0.618836,0.817541,0.676041,0.000000,0.618836,0.427078,0.705706,0.689606,0.711298,0.665423,0.311289,0.311009,0.000000,0.618836,0.708455,0.895688,0.467589,0.000280,0.731127,0.639716,0.511563,0.605782,0.658154,0.705169,0.906184,0.000000,0.618836,0.642602,0.000000,0.618836,0.618836,0.427078,0.000000,0.618836,0.675492,0.000000,0.618836,0.618836,0.427078,0.650549,0.662240,0.654876,0.654876,0.618836,0.654876,0.606870,0.606303,0.654876,0.427078,0.311009,0.427078,0.324900,0.324838,0.487670,1.130298,0.311149,0.427078,0.000280,0.324900,0.000326,0.000000,0.427078,0.427078,0.427078,0.000000
film_category.film_id,0.000000,0.292222,0.298850,0.618836,0.000000,0.281300,0.772305,0.291730,0.011755,0.000536,2.081943,0.289800,0.000000,0.261272,0.618836,0.000000,0.390986,0.096309,0.618836,0.000000,0.240499,0.279161,0.263061,0.284342,0.085691,0.340020,0.339740,0.618836,0.000000,0.281910,0.466529,0.412062,0.619116,0.772305,0.059984,0.154829,0.026050,0.078421,0.278624,0.479480,0.618836,0.000000,0.062870,0.618836,0.000000,0.000000,0.240499,0.618836,0.000000,0.270208,0.618836,0.000000,0.000000,0.240499,0.031713,0.043403,0.290453,0.290453,0.000000,0.290453,0.011966,0.026571,0.290453,0.240499,0.339740,0.240499,0.326331,0.326268,0.301092,1.692652,0.339600,0.240499,0.619116,0.326331,0.618510,0.618836,0.240499,0.240499,0.240499,0.618836
film_category.category_id,0.062870,0.315988,0.322616,0.642602,0.062870,0.305065,0.796070,0.315496,0.074625,0.062336,2.144812,0.313566,0.062870,0.285037,0.642602,0.062870,0.414751,0.033440,0.642602,0.062870,0.215524,0.302926,0.286827,0.308108,0.022821,0.363786,0.363506,0.642602,0.062870,0.305675,0.490295,0.349192,0.642881,0.796070,0.002886,0.217699,0.036819,0.015552,0.302390,0.503245,0.642602,0.062870,0.000000,0.642602,0.062870,0.062870,0.215524,0.642602,0.062870,0.293974,0.642602,0.062870,0.062870,0.215524,0.094583,0.106273,0.314219,0.314219,0.062870,0.314219,0.050904,0.036298,0.314219,0.215524,0.363506,0.215524,0.350096,0.350034,0.238222,1.716418,0.363366,0.215524,0.642881,0.350096,0.642275,0.642602,0.215524,0.215524,0.215524,0.642602
film_category.last_update,0.618836,0.718767,0.725395,0.000000,0.618836,0.707855,0.731127,0.718275,0.630592,0.618301,2.604073,0.655529,0.618836,0.687816,0.000000,0.618836,0.817541,0.676041,0.000000,0.618836,0.427078,0.705706,0.689606,0.711298,0.665423,0.311289,0.311009,0.000000,0.618836,0.708455,0.895688,0.467589,0.000280,0.731127,0.639716,0.511563,0.605782,0.658154,0.705169,0.906184,0.000000,0.618836,0.642602,0.000000,0.618836,0.618836,0.427078,0.000000,0.618836,0.675492,0.000000,0.618836,0.618836,0.427078,0.650549,0.662240,0.654876,0.654876,0.618836,0.654876,0.606870,0.606303,0.654876,0.427078,0.311009,0.427078,0.324900,0.324838,0.487670,1.130298,0.311149,0.427078,0.000280,0.324900,0.000326,0.000000,0.427078,0.427078,0.427078,0.000000
inventory.inventory_id,0.000000,0.292222,0.298850,0.618836,0.000000,0.281300,0.772305,0.291730,0.011755,0.000536,2.081943,0.289800,0.000000,0.261272,0.618836,0.000000,0.390986,0.096309,0.618836,0.000000,0.240499,0.279161,0.263061,0.284342,0.085691,0.340020,0.339740,0.618836,0.000000,0.281910,0.466529,0.412062,0.619116,0.772305,0.059984,0.154829,0.026050,0.078421,0.278624,0.479480,0.618836,0.000000,0.062870,0.618836,0.000000,0.000000,0.240499,0.618836,0.000000,0.270208,0.618836,0.000000,0.000000,0.240499,0.031713,0.043403,0.290453,0.290453,0.000000,0.290453,0.011966,0.026571,0.290453,0.240499,0.339740,0.240499,0.326331,0.326268,0.301092,1.692652,0.339600,0.240499,0.619116,0.326331,0.618510,0.618836,0.240499,0.240499,0.240499,0.618836
inventory.film_id,0.000000,0.292222,0.298850,0.618836,0.000000,0.281300,0.772305,0.291730,0.011755,0.000536,2.081943,0.289800,0.000000,0.261272,0.618836,0.000000,0.390986,0.096309,0.618836,0.000000,0.240499,0.279161,0.263061,0.284342,0.085691,0.340020,0.339740,0.618836,0.000000,0.281910,0.466529,0.412062,0.619116,0.772305,0.059984,0.154829,0.026050,0.078421,0.278624,0.479480,0.618836,0.000000,0.062870,0.618836,0.000000,0.000000,0.240499,0.618836,0.000000,0.270208,0.618836,0.000000,0.000000,0.240499,0.031713,0.043403,0.290453,0.290453,0.000000,0.290453,0.011966,0.026571,0.290453,0.240499,0.339740,0.240499,0.326331,0.326268,0.301092,1.692652,0.339600,0.240499,0.619116,0.326331,0.618510,0.618836,0.240499,0.240499,0.240499,0.618836
inventory.store_id,0.240499,0.493617,0.500245,0.427078,0.240499,0.482695,0.580546,0.493125,0.252255,0.239966,2.322442,0.491195,0.240499,0.462666,0.427078,0.240499,0.592381,0.248964,0.427078,0.240499,0.000000,0.480556,0.464456,0.485737,0.238345,0.148261,0.147982,0.427078,0.240499,0.483305,0.667924,0.171563,0.427357,0.580546,0.212638,0.133226,0.214449,0.231076,0.480019,0.680875,0.427078,0.240499,0.215524,0.427078,0.240499,0.240499,0.000000,0.427078,0.240499,0.471603,0.427078,0.240499,0.240499,0.000000,0.272212,0.283902,0.491848,0.491848,0.240499,0.491848,0.228533,0.213928,0.491848,0.000000,0.147982,0.000000,0.134572,0.134510,0.060593,1.500894,0.147842,0.000000,0.427357,0.134572,0.426751,0.427078,0.000000,0.000000,0.000000,0.427078
inventory.last_update,0.618836,0.718767,0.725395,0.000000,0.618836,0.707855,0.731127,0.718275,0.630592,0.618301,2.604073,0.655529,0.618836,0.687816,0.000000,0.618836,0.817541,0.676041,0.000000,0.618836,0.427078,0.705706,0.689606,0.711298,0.665423,0.311289,0.311009,0.000000,0.618836,0.708455,0.895688,0.467589,0.000280,0.731127,0.639716,0.511563,0.605782,0.658154,0.705169,0.906184,0.000000,0.618836,0.642602,0.000000,0.618836,0.618836,0.427078,0.000000,0.618836,0.675492,0.000000,0.618836,0.618836,0.427078,0.650549,0.662240,0.654876,0.654876,0.618836,0.654876,0.606870,0.606303,0.654876,0.427078,0.311009,0.427078,0.324900,0.324838,0.487670,1.130298,0.311149,0.427078,0.000280,0.324900,0.000326,0.000000,0.427078,0.427078,0.427078,0.000000
language.language_id,0.000000,0.292222,0.298850,0.618836,0.000000,0.281300,0.772305,0.291730,0.011755,0.000536,2.081943,0.289800,0.000000,0.261272,0.618836,0.000000,0.390986,0.096309,0.618836,0.000000,0.240499,0.279161,0.263061,0.284342,0.085691,0.340020,0.339740,0.618836,0.000000,0.281910,0.466529,0.412062,0.619116,0.772305,0.059984,0.154829,0.026050,0.078421,0.278624,0.479480,0.618836,0.000000,0.062870,0.618836,0.000000,0.000000,0.240499,0.618836,0.000000,0.270208,0.618836,0.000000,0.000000,0.240499,0.031713,0.043403,0.290453,0.290453,0.000000,0.290453,0.011966,0.026571,0.290453,0.240499,0.339740,0.240499,0.326331,0.326268,0.301092,1.692652,0.339600,0.240499,0.619116,0.326331,0.618510,0.618836,0.240499,0.240499,0.240499,0.618836
language.name,0.270208,0.043276,0.049947,0.675492,0.270208,0.032664,0.906704,0.042805,0.281964,0.269673,2.255446,0.021269,0.270208,0.012337,0.675492,0.270208,0.142178,0.327414,0.675492,0.270208,0.471603,0.030225,0.014115,0.036177,0.316795,0.364391,0.364483,0.675492,0.270208,0.033175,0.220567,0.643166,0.675400,0.906704,0.291088,0.425038,0.257154,0.309526,0.029678,0.230950,0.675492,0.270208,0.293974,0.675492,0.270208,0.270208,0.471603,0.675492,0.270208,0.000000,0.675492,0.270208,0.270208,0.471603,0.301922,0.313612,0.020616,0.020616,0.270208,0.020616,0.258243,0.257675,0.020616,0.471603,0.364483,0.471603,0.350702,0.350653,0.532196,1.805790,0.364623,0.471603,0.675400,0.350702,0.675818,0.675492,0.471603,0.471603,0.471603,0.675492
language.last_update,0.618836,0.718767,0.725395,0.000000,0.618836,0.707855,0.731127,0.718275,0.630592,0.618301,2.604073,0.655529,0.618836,0.687816,0.000000,0.618836,0.817541,0.676041,0.000000,0.618836,0.427078,0.705706,0.689606,0.711298,0.665423,0.311289,0.311009,0.000000,0.618836,0.708455,0.895688,0.467589,0.000280,0.731127,0.639716,0.511563,0.605782,0.658154,0.705169,0.906184,0.000000,0.618836,0.642602,0.000000,0.618836,0.618836,0.427078,0.000000,0.618836,0.675492,0.000000,0.618836,0.618836,0.427078,0.650549,0.662240,0.654876,0.654876,0.618836,0.654876,0.606870,0.606303,0.654876,0.427078,0.311009,0.427078,0.324900,0.324838,0.487670,1.130298,0.311149,0.427078,0.000280,0.324900,0.000326,0.000000,0.427078,0.427078,0.427078,0.000000
payment.payment_id,0.000000,0.292222,0.298850,0.618836,0.000000,0.281300,0.772305,0.291730,0.011755,0.000536,2.081943,0.289800,0.000000,0.261272,0.618836,0.000000,0.390986,0.096309,0.618836,0.000000,0.240499,0.279161,0.263061,0.284342,0.085691,0.340020,0.339740,0.618836,0.000000,0.281910,0.466529,0.412062,0.619116,0.772305,0.059984,0.154829,0.026050,0.078421,0.278624,0.479480,0.618836,0.000000,0.062870,0.618836,0.000000,0.000000,0.240499,0.618836,0.000000,0.270208,0.618836,0.000000,0.000000,0.240499,0.031713,0.043403,0.290453,0.290453,0.000000,0.290453,0.011966,0.026571,0.290453,0.240499,0.339740,0.240499,0.326331,0.326268,0.301092,1.692652,0.339600,0.240499,0.619116,0.326331,0.618510,0.618836,0.240499,0.240499,0.240499,0.618836
