,actor.actor_id,actor.first_name,actor.last_name,actor.last_update,address.address_id,address.address,address.address2,address.district,address.city_id,address.postal_code,address.phone,address.last_update,category.category_id,category.name,category.last_update,city.city_id,city.city,city.country_id,city.last_update,customer.customer_id,customer.store_id,customer.first_name,customer.last_name,customer.email,customer.address_id,customer.active,customer.create_date,customer.last_update,film.film_id,film.title,film.description,film.release_year,film.language_id,film.original_language_id,film.rental_duration,film.rental_rate,film.length,film.replacement_cost,film.rating,film.special_features,film.last_update,film_category.film_id,film_category.category_id,film_category.last_update,inventory.inventory_id,inventory.film_id,inventory.store_id,inventory.last_update,language.language_id,language.name,language.last_update,payment.payment_id,payment.customer_id,payment.staff_id,payment.rental_id,payment.amount,payment.payment_date,payment.last_update,rental.rental_id,rental.rental_date,rental.inventory_id,rental.customer_id,rental.return_date,rental.staff_id,rental.last_update,staff.staff_id,staff.first_name,staff.last_name,staff.address_id,staff.picture,staff.email,staff.store_id,staff.active,staff.username,staff.password,staff.last_update,store.store_id,store.manager_staff_id,store.address_id,store.last_update
payment.customer_id,0.000000,0.292222,0.298850,0.618836,0.000000,0.281300,0.772305,0.291730,0.011755,0.000536,2.081943,0.289800,0.000000,0.261272,0.618836,0.000000,0.390986,0.096309,0.618836,0.000000,0.240499,0.279161,0.263061,0.284342,0.085691,0.340020,0.339740,0.618836,0.000000,0.281910,0.466529,0.412062,0.619116,0.772305,0.059984,0.154829,0.026050,0.078421,0.278624,0.479480,0.618836,0.000000,0.062870,0.618836,0.000000,0.000000,0.240499,0.618836,0.000000,0.270208,0.618836,0.000000,0.000000,0.240499,0.031713,0.043403,0.290453,0.290453,0.000000,0.290453,0.011966,0.026571,0.290453,0.240499,0.339740,0.240499,0.326331,0.326268,0.301092,1.692652,0.339600,0.240499,0.619116,0.326331,0.618510,0.618836,0.240499,0.240499,0.240499,0.618836
payment.staff_id,0.240499,0.493617,0.500245,0.427078,0.240499,0.482695,0.580546,0.493125,0.252255,0.239966,2.322442,0.491195,0.240499,0.462666,0.427078,0.240499,0.592381,0.248964,0.427078,0.240499,0.000000,0.480556,0.464456,0.485737,0.238345,0.148261,0.147982,0.427078,0.240499,0.483305,0.667924,0.171563,0.427357,0.580546,0.212638,0.133226,0.214449,0.231076,0.480019,0.680875,0.427078,0.240499,0.215524,0.427078,0.240499,0.240499,0.000000,0.427078,0.240499,0.471603,0.427078,0.240499,0.240499,0.000000,0.272212,0.283902,0.491848,0.491848,0.240499,0.491848,0.228533,0.213928,0.491848,0.000000,0.147982,0.000000,0.134572,0.134510,0.060593,1.500894,0.147842,0.000000,0.427357,0.134572,0.426751,0.427078,0.000000,0.000000,0.000000,0.427078
payment.rental_id,0.031713,0.323935,0.330563,0.650549,0.031713,0.313013,0.804018,0.323444,0.019958,0.032249,2.050229,0.321514,0.031713,0.292985,0.650549,0.031713,0.422699,0.128023,0.650549,0.031713,0.272212,0.310874,0.294774,0.316055,0.117404,0.371733,0.371453,0.650549,0.031713,0.313623,0.498242,0.443775,0.650829,0.804018,0.091697,0.138987,0.057763,0.110135,0.310338,0.511193,0.650549,0.031713,0.094583,0.650549,0.031713,0.031713,0.272212,0.650549,0.031713,0.301922,0.650549,0.031713,0.031713,0.272212,0.000000,0.011690,0.322167,0.322167,0.031713,0.322167,0.043679,0.058284,0.322167,0.272212,0.371453,0.272212,0.358044,0.357982,0.332805,1.724366,0.371313,0.272212,0.650829,0.358044,0.650223,0.650549,0.272212,0.272212,0.272212,0.650549
payment.amount,0.043403,0.335626,0.342254,0.662240,0.043403,0.324703,0.815708,0.335134,0.031648,0.043939,2.038539,0.333204,0.043403,0.304675,0.662240,0.043403,0.434389,0.139713,0.662240,0.043403,0.283902,0.322564,0.306465,0.327746,0.129094,0.383423,0.383144,0.662240,0.043403,0.325313,0.509933,0.455465,0.662519,0.815708,0.103387,0.150677,0.069454,0.121825,0.322028,0.522883,0.662240,0.043403,0.106273,0.662240,0.043403,0.043403,0.283902,0.662240,0.043403,0.313612,0.662240,0.043403,0.043403,0.283902,0.011690,0.000000,0.333857,0.333857,0.043403,0.333857,0.055369,0.069975,0.333857,0.283902,0.383144,0.283902,0.369734,0.369672,0.344495,1.736056,0.383004,0.283902,0.662519,0.369734,0.661913,0.662240,0.283902,0.283902,0.283902,0.662240
payment.payment_date,0.290453,0.063891,0.070519,0.654876,0.290453,0.052980,0.926949,0.063400,0.302209,0.289918,2.275691,0.000653,0.290453,0.032941,0.654876,0.290453,0.162665,0.347659,0.654876,0.290453,0.491848,0.050830,0.034731,0.056422,0.337040,0.344147,0.343867,0.654876,0.290453,0.053579,0.240812,0.663411,0.655155,0.926949,0.311333,0.445282,0.277399,0.329771,0.050294,0.251309,0.654876,0.290453,0.314219,0.654876,0.290453,0.290453,0.491848,0.654876,0.290453,0.020616,0.654876,0.290453,0.290453,0.491848,0.322167,0.333857,0.000000,0.000000,0.290453,0.000000,0.278488,0.277920,0.000000,0.491848,0.343867,0.491848,0.357758,0.357696,0.552441,1.785174,0.344007,0.491848,0.655155,0.357758,0.655202,0.654876,0.491848,0.491848,0.491848,0.654876
payment.last_update,0.290453,0.063891,0.070519,0.654876,0.290453,0.052980,0.926949,0.063400,0.302209,0.289918,2.275691,0.000653,0.290453,0.032941,0.654876,0.290453,0.162665,0.347659,0.654876,0.290453,0.491848,0.050830,0.034731,0.056422,0.337040,0.344147,0.343867,0.654876,0.290453,0.053579,0.240812,0.663411,0.655155,0.926949,0.311333,0.445282,0.277399,0.329771,0.050294,0.251309,0.654876,0.290453,0.314219,0.654876,0.290453,0.290453,0.491848,0.654876,0.290453,0.020616,0.654876,0.290453,0.290453,0.491848,0.322167,0.333857,0.000000,0.000000,0.290453,0.000000,0.278488,0.277920,0.000000,0.491848,0.343867,0.491848,0.357758,0.357696,0.552441,1.785174,0.344007,0.491848,0.655155,0.357758,0.655202,0.654876,0.491848,0.491848,0.491848,0.654876
rental.rental_id,0.000000,0.292222,0.298850,0.618836,0.000000,0.281300,0.772305,0.291730,0.011755,0.000536,2.081943,0.289800,0.000000,0.261272,0.618836,0.000000,0.390986,0.096309,0.618836,0.000000,0.240499,0.279161,0.263061,0.284342,0.085691,0.340020,0.339740,0.618836,0.000000,0.281910,0.466529,0.412062,0.619116,0.772305,0.059984,0.154829,0.026050,0.078421,0.278624,0.479480,0.618836,0.000000,0.062870,0.618836,0.000000,0.000000,0.240499,0.618836,0.000000,0.270208,0.618836,0.000000,0.000000,0.240499,0.031713,0.043403,0.290453,0.290453,0.000000,0.290453,0.011966,0.026571,0.290453,0.240499,0.339740,0.240499,0.326331,0.326268,0.301092,1.692652,0.339600,0.240499,0.619116,0.326331,0.618510,0.618836,0.240499,0.240499,0.240499,0.618836
rental.rental_date,0.290453,0.063891,0.070519,0.654876,0.290453,0.052980,0.926949,0.063400,0.302209,0.289918,2.275691,0.000653,0.290453,0.032941,0.654876,0.290453,0.162665,0.347659,0.654876,0.290453,0.491848,0.050830,0.034731,0.056422,0.337040,0.344147,0.343867,0.654876,0.290453,0.053579,0.240812,0.663411,0.655155,0.926949,0.311333,0.445282,0.277399,0.329771,0.050294,0.251309,0.654876,0.290453,0.314219,0.654876,0.290453,0.290453,0.491848,0.654876,0.290453,0.020616,0.654876,0.290453,0.290453,0.491848,0.322167,0.333857,0.000000,0.000000,0.290453,0.000000,0.278488,0.277920,0.000000,0.491848,0.343867,0.491848,0.357758,0.357696,0.552441,1.785174,0.344007,0.491848,0.655155,0.357758,0.655202,0.654876,0.491848,0.491848,0.491848,0.654876
rental.inventory_id,0.011966,0.280256,0.286884,0.606870,0.011966,0.269334,0.760339,0.279765,0.023721,0.011433,2.093908,0.277835,0.011966,0.249306,0.606870,0.011966,0.379020,0.084344,0.606870,0.011966,0.228533,0.267195,0.251095,0.272376,0.073725,0.328054,0.327774,0.606870,0.011966,0.269944,0.454564,0.400096,0.607150,0.760339,0.048018,0.166795,0.014084,0.066456,0.266659,0.467514,0.606870,0.011966,0.050904,0.606870,0.011966,0.011966,0.228533,0.606870,0.011966,0.258243,0.606870,0.011966,0.011966,0.228533,0.043679,0.055369,0.278488,0.278488,0.011966,0.278488,0.000000,0.014605,0.278488,0.228533,0.327774,0.228533,0.314365,0.314303,0.289126,1.680687,0.327635,0.228533,0.607150,0.314365,0.606544,0.606870,0.228533,0.228533,0.228533,0.606870
rental.customer_id,0.026571,0.279689,0.286317,0.606303,0.026571,0.268767,0.759772,0.279197,0.038327,0.026038,2.108514,0.277267,0.026571,0.248739,0.606303,0.026571,0.378453,0.069738,0.606303,0.026571,0.213928,0.266628,0.250528,0.271809,0.059120,0.327487,0.327207,0.606303,0.026571,0.269377,0.453996,0.385490,0.606583,0.759772,0.033413,0.181400,0.000521,0.051850,0.266091,0.466947,0.606303,0.026571,0.036298,0.606303,0.026571,0.026571,0.213928,0.606303,0.026571,0.257675,0.606303,0.026571,0.026571,0.213928,0.058284,0.069975,0.277920,0.277920,0.026571,0.277920,0.014605,0.000000,0.277920,0.213928,0.327207,0.213928,0.313798,0.313735,0.274520,1.680119,0.327067,0.213928,0.606583,0.313798,0.605977,0.606303,0.213928,0.213928,0.213928,0.606303
rental.return_date,0.290453,0.063891,0.070519,0.654876,0.290453,0.052980,0.926949,0.063400,0.302209,0.289918,2.275691,0.000653,0.290453,0.032941,0.654876,0.290453,0.162665,0.347659,0.654876,0.290453,0.491848,0.050830,0.034731,0.056422,0.337040,0.344147,0.343867,0.654876,0.290453,0.053579,0.240812,0.663411,0.655155,0.926949,0.311333,0.445282,0.277399,0.329771,0.050294,0.251309,0.654876,0.290453,0.314219,0.654876,0.290453,0.290453,0.491848,0.654876,0.290453,0.020616,0.654876,0.290453,0.290453,0.491848,0.322167,0.333857,0.000000,0.000000,0.290453,0.000000,0.278488,0.277920,0.000000,0.491848,0.343867,0.491848,0.357758,0.357696,0.552441,1.785174,0.344007,0.491848,0.655155,0.357758,0.655202,0.654876,0.491848,0.491848,0.491848,0.654876
rental.staff_id,0.240499,0.493617,0.500245,0.427078,0.240499,0.482695,0.580546,0.493125,0.252255,0.239966,2.322442,0.491195,0.240499,0.462666,0.427078,0.240499,0.592381,0.248964,0.427078,0.240499,0.000000,0.480556,0.464456,0.485737,0.238345,0.148261,0.147982,0.427078,0.240499,0.483305,0.667924,0.171563,0.427357,0.580546,0.212638,0.133226,0.214449,0.231076,0.480019,0.680875,0.427078,0.240499,0.215524,0.427078,0.240499,0.240499,0.000000,0.427078,0.240499,0.471603,0.427078,0.240499,0.240499,0.000000,0.272212,0.283902,0.491848,0.491848,0.240499,0.491848,0.228533,0.213928,0.491848,0.000000,0.147982,0.000000,0.134572,0.134510,0.060593,1.500894,0.147842,0.000000,0.427357,0.134572,0.426751,0.427078,0.000000,0.000000,0.000000,0.427078
rental.last_update,0.339740,0.407758,0.414386,0.311009,0.339740,0.396846,0.583082,0.407266,0.351496,0.339205,2.324977,0.344520,0.339740,0.376808,0.311009,0.339740,0.506532,0.396946,0.311009,0.339740,0.147982,0.394697,0.378597,0.400289,0.386327,0.000280,0.000000,0.311009,0.339740,0.397446,0.584679,0.319544,0.311289,0.583082,0.360620,0.232467,0.326686,0.379058,0.394161,0.595175,0.311009,0.339740,0.363506,0.311009,0.339740,0.339740,0.147982,0.311009,0.339740,0.364483,0.311009,0.339740,0.339740,0.147982,0.371453,0.383144,0.343867,0.343867,0.339740,0.343867,0.327774,0.327207,0.343867,0.147982,0.000000,0.147982,0.013892,0.013829,0.208574,1.441307,0.000140,0.147982,0.311289,0.013892,0.311335,0.311009,0.147982,0.147982,0.147982,0.311009
staff.staff_id,0.240499,0.493617,0.500245,0.427078,0.240499,0.482695,0.580546,0.493125,0.252255,0.239966,2.322442,0.491195,0.240499,0.462666,0.427078,0.240499,0.592381,0.248964,0.427078,0.240499,0.000000,0.480556,0.464456,0.485737,0.238345,0.148261,0.147982,0.427078,0.240499,0.483305,0.667924,0.171563,0.427357,0.580546,0.212638,0.133226,0.214449,0.231076,0.480019,0.680875,0.427078,0.240499,0.215524,0.427078,0.240499,0.240499,0.000000,0.427078,0.240499,0.471603,0.427078,0.240499,0.240499,0.000000,0.272212,0.283902,0.491848,0.491848,0.240499,0.491848,0.228533,0.213928,0.491848,0.000000,0.147982,0.000000,0.134572,0.134510,0.060593,1.500894,0.147842,0.000000,0.427357,0.134572,0.426751,0.427078,0.000000,0.000000,0.000000,0.427078
staff.first_name,0.326331,0.393930,0.400639,0.324900,0.326331,0.383366,0.569672,0.393471,0.338086,0.325795,2.311568,0.358411,0.326331,0.363039,0.324900,0.326331,0.492859,0.383536,0.324900,0.326331,0.134572,0.380900,0.364794,0.386879,0.372917,0.013690,0.013892,0.324900,0.326331,0.383877,0.571269,0.306134,0.324698,0.569672,0.347210,0.219057,0.313277,0.365648,0.380279,0.581652,0.324900,0.326331,0.350096,0.324900,0.326331,0.326331,0.134572,0.324900,0.326331,0.350702,0.324900,0.326331,0.326331,0.134572,0.358044,0.369734,0.357758,0.357758,0.326331,0.357758,0.314365,0.313798,0.357758,0.134572,0.013892,0.134572,0.000000,0.000062,0.195164,1.455198,0.014031,0.134572,0.324698,0.000000,0.325227,0.324900,0.134572,0.134572,0.134572,0.324900
staff.last_name,0.326268,0.393929,0.400598,0.324838,0.326268,0.383304,0.569610,0.393458,0.338024,0.325733,2.311506,0.358349,0.326268,0.362989,0.324838,0.326268,0.492828,0.383474,0.324838,0.326268,0.134510,0.380878,0.364768,0.386817,0.372855,0.013752,0.013829,0.324838,0.326268,0.383815,0.571207,0.306072,0.324761,0.569610,0.347148,0.218995,0.313214,0.365586,0.380331,0.581589,0.324838,0.326268,0.350034,0.324838,0.326268,0.326268,0.134510,0.324838,0.326268,0.350653,0.324838,0.326268,0.326268,0.134510,0.357982,0.369672,0.357696,0.357696,0.326268,0.357696,0.314303,0.313735,0.357696,0.134510,0.013829,0.134510,0.000062,0.000000,0.195102,1.455136,0.013969,0.134510,0.324761,0.000062,0.325165,0.324838,0.134510,0.134510,0.134510,0.324838
staff.address_id,0.301092,0.554210,0.560838,0.487670,0.301092,0.543287,0.641139,0.553718,0.312847,0.300558,2.383034,0.551788,0.301092,0.523259,0.487670,0.301092,0.652973,0.204782,0.487670,0.301092,0.060593,0.541148,0.525049,0.546330,0.215401,0.208854,0.208574,0.487670,0.301092,0.543897,0.728517,0.110970,0.487950,0.641139,0.241108,0.193818,0.275041,0.222670,0.540612,0.741467,0.487670,0.301092,0.238222,0.487670,0.301092,0.301092,0.060593,0.487670,0.301092,0.532196,0.487670,0.301092,0.301092,0.060593,0.332805,0.344495,0.552441,0.552441,0.301092,0.552441,0.289126,0.274520,0.552441,0.060593,0.208574,0.060593,0.195164,0.195102,0.000000,1.561486,0.208434,0.060593,0.487950,0.195164,0.487344,0.487670,0.060593,0.060593,0.060593,0.487670
staff.picture,1.692652,1.849065,1.855693,1.130298,1.692652,1.838143,1.804943,1.848573,1.704408,1.692117,3.677890,1.784521,1.692652,1.818114,1.130298,1.692652,1.947829,1.749858,1.130298,1.692652,1.500894,1.836004,1.819904,1.841185,1.739239,1.441587,1.441307,1.130298,1.692652,1.838753,2.023372,1.541405,1.130578,1.804943,1.713532,1.585379,1.679598,1.731970,1.835467,2.036323,1.130298,1.692652,1.716418,1.130298,1.692652,1.692652,1.500894,1.130298,1.692652,1.805790,1.130298,1.692652,1.692652,1.500894,1.724366,1.736056,1.785174,1.785174,1.692652,1.785174,1.680687,1.680119,1.785174,1.500894,1.441307,1.500894,1.455198,1.455136,1.561486,0.000000,1.441167,1.500894,1.130578,1.455198,1.129972,1.130298,1.500894,1.500894,1.500894,1.130298
staff.email,0.339600,0.407898,0.414526,0.311149,0.339600,0.396976,0.582942,0.407406,0.351356,0.339065,2.324838,0.344380,0.339600,0.376948,0.311149,0.339600,0.506662,0.396806,0.311149,0.339600,0.147842,0.394837,0.378737,0.400149,0.386187,0.000420,0.000140,0.311149,0.339600,0.397586,0.584539,0.319404,0.311429,0.582942,0.360480,0.232327,0.326546,0.378918,0.394300,0.595197,0.311149,0.339600,0.363366,0.311149,0.339600,0.339600,0.147842,0.311149,0.339600,0.364623,0.311149,0.339600,0.339600,0.147842,0.371313,0.383004,0.344007,0.344007,0.339600,0.344007,0.327635,0.327067,0.344007,0.147842,0.000140,0.147842,0.014031,0.013969,0.208434,1.441167,0.000000,0.147842,0.311429,0.014031,0.311195,0.311149,0.147842,0.147842,0.147842,0.311149
staff.store_id,0.240499,0.493617,0.500245,0.427078,0.240499,0.482695,0.580546,0.493125,0.252255,0.239966,2.322442,0.491195,0.240499,0.462666,0.427078,0.240499,0.592381,0.248964,0.427078,0.240499,0.000000,0.480556,0.464456,0.485737,0.238345,0.148261,0.147982,0.427078,0.240499,0.483305,0.667924,0.171563,0.427357,0.580546,0.212638,0.133226,0.214449,0.231076,0.480019,0.680875,0.427078,0.240499,0.215524,0.427078,0.240499,0.240499,0.000000,0.427078,0.240499,0.471603,0.427078,0.240499,0.240499,0.000000,0.272212,0.283902,0.491848,0.491848,0.240499,0.491848,0.228533,0.213928,0.491848,0.000000,0.147982,0.000000,0.134572,0.134510,0.060593,1.500894,0.147842,0.000000,0.427357,0.134572,0.426751,0.427078,0.000000,0.000000,0.000000,0.427078
staff.active,0.619116,0.718618,0.725337,0.000280,0.619116,0.708065,0.731406,0.718170,0.630871,0.618580,2.604353,0.655808,0.619116,0.687738,0.000280,0.619116,0.817558,0.676321,0.000280,0.619116,0.427357,0.705598,0.689492,0.711577,0.665703,0.311009,0.311289,0.000280,0.619116,0.708575,0.895968,0.467869,0.000000,0.731406,0.639996,0.511843,0.606062,0.658433,0.704950,0.906350,0.000280,0.619116,0.642881,0.000280,0.619116,0.619116,0.427357,0.000280,0.619116,0.675400,0.000280,0.619116,0.619116,0.427357,0.650829,0.662519,0.655155,0.655155,0.619116,0.655155,0.607150,0.606583,0.655155,0.427357,0.311289,0.427357,0.324698,0.324761,0.487950,1.130578,0.311429,0.427357,0.000000,0.324698,0.000606,0.000280,0.427357,0.427357,0.427357,0.000280
staff.username,0.326331,0.393930,0.400639,0.324900,0.326331,0.383366,0.569672,0.393471,0.338086,0.325795,2.311568,0.358411,0.326331,0.363039,0.324900,0.326331,0.492859,0.383536,0.324900,0.326331,0.134572,0.380900,0.364794,0.386879,0.372917,0.013690,0.013892,0.324900,0.326331,0.383877,0.571269,0.306134,0.324698,0.569672,0.347210,0.219057,0.313277,0.365648,0.380279,0.581652,0.324900,0.326331,0.350096,0.324900,0.326331,0.326331,0.134572,0.324900,0.326331,0.350702,0.324900,0.326331,0.326331,0.134572,0.358044,0.369734,0.357758,0.357758,0.326331,0.357758,0.314365,0.313798,0.357758,0.134572,0.013892,0.134572,0.000000,0.000062,0.195164,1.455198,0.014031,0.134572,0.324698,0.000000,0.325227,0.324900,0.134572,0.134572,0.134572,0.324900
staff.password,0.618510,0.719094,0.725722,0.000326,0.618510,0.708171,0.730800,0.718602,0.630265,0.617974,2.603747,0.655202,0.618510,0.688143,0.000326,0.618510,0.817857,0.675715,0.000326,0.618510,0.426751,0.706032,0.689933,0.711214,0.665097,0.311615,0.311335,0.000326,0.618510,0.708781,0.895362,0.467262,0.000606,0.730800,0.639389,0.511236,0.605456,0.657827,0.705496,0.906351,0.000326,0.618510,0.642275,0.000326,0.618510,0.618510,0.426751,0.000326,0.618510,0.675818,0.000326,0.618510,0.618510,0.426751,0.650223,0.661913,0.655202,0.655202,0.618510,0.655202,0.606544,0.605977,0.655202,0.426751,0.311335,0.426751,0.325227,0.325165,0.487344,1.129972,0.311195,0.426751,0.000606,0.325227,0.000000,0.000326,0.426751,0.426751,0.426751,0.000326
staff.last_update,0.618836,0.718767,0.725395,0.000000,0.618836,0.707855,0.731127,0.718275,0.630592,0.618301,2.604073,0.655529,0.618836,0.687816,0.000000,0.618836,0.817541,0.676041,0.000000,0.618836,0.427078,0.705706,0.689606,0.711298,0.665423,0.311289,0.311009,0.000000,0.618836,0.708455,0.895688,0.467589,0.000280,0.731127,0.639716,0.511563,0.605782,0.658154,0.705169,0.906184,0.000000,0.618836,0.642602,0.000000,0.618836,0.618836,0.427078,0.000000,0.618836,0.675492,0.000000,0.618836,0.618836,0.427078,0.650549,0.662240,0.654876,0.654876,0.618836,0.654876,0.606870,0.606303,0.654876,0.427078,0.311009,0.427078,0.324900,0.324838,0.487670,1.130298,0.311149,0.427078,0.000280,0.324900,0.000326,0.000000,0.427078,0.427078,0.427078,0.000000
store.store_id,0.240499,0.493617,0.500245,0.427078,0.240499,0.482695,0.580546,0.493125,0.252255,0.239966,2.322442,0.491195,0.240499,0.462666,0.427078,0.240499,0.592381,0.248964,0.427078,0.240499,0.000000,0.480556,0.464456,0.485737,0.238345,0.148261,0.147982,0.427078,0.240499,0.483305,0.667924,0.171563,0.427357,0.580546,0.212638,0.133226,0.214449,0.231076,0.480019,0.680875,0.427078,0.240499,0.215524,0.427078,0.240499,0.240499,0.000000,0.427078,0.240499,0.471603,0.427078,0.240499,0.240499,0.000000,0.272212,0.283902,0.491848,0.491848,0.240499,0.491848,0.228533,0.213928,0.491848,0.000000,0.147982,0.000000,0.134572,0.134510,0.060593,1.500894,0.147842,0.000000,0.427357,0.134572,0.426751,0.427078,0.000000,0.000000,0.000000,0.427078
store.manager_staff_id,0.240499,0.493617,0.500245,0.427078,0.240499,0.482695,0.580546,0.493125,0.252255,0.239966,2.322442,0.491195,0.240499,0.462666,0.427078,0.240499,0.592381,0.248964,0.427078,0.240499,0.000000,0.480556,0.464456,0.485737,0.238345,0.148261,0.147982,0.427078,0.240499,0.483305,0.667924,0.171563,0.427357,0.580546,0.212638,0.133226,0.214449,0.231076,0.480019,0.680875,0.427078,0.240499,0.215524,0.427078,0.240499,0.240499,0.000000,0.427078,0.240499,0.471603,0.427078,0.240499,0.240499,0.000000,0.272212,0.283902,0.491848,0.491848,0.240499,0.491848,0.228533,0.213928,0.491848,0.000000,0.147982,0.000000,0.134572,0.134510,0.060593,1.500894,0.147842,0.000000,0.427357,0.134572,0.426751,0.427078,0.000000,0.000000,0.000000,0.427078
store.address_id,0.240499,0.493617,0.500245,0.427078,0.240499,0.482695,0.580546,0.493125,0.252255,0.239966,2.322442,0.491195,0.240499,0.462666,0.427078,0.240499,0.592381,0.248964,0.427078,0.240499,0.000000,0.480556,0.464456,0.485737,0.238345,0.148261,0.147982,0.427078,0.240499,0.483305,0.667924,0.171563,0.427357,0.580546,0.212638,0.133226,0.214449,0.231076,0.480019,0.680875,0.427078,0.240499,0.215524,0.427078,0.240499,0.240499,0.000000,0.427078,0.240499,0.471603,0.427078,0.240499,0.240499,0.000000,0.272212,0.283902,0.491848,0.491848,0.240499,0.491848,0.228533,0.213928,0.491848,0.000000,0.147982,0.000000,0.134572,0.134510,0.060593,1.500894,0.147842,0.000000,0.427357,0.134572,0.426751,0.427078,0.000000,0.000000,0.000000,0.427078
store.last_update,0.618836,0.718767,0.725395,0.000000,0.618836,0.707855,0.731127,0.718275,0.630592,0.618301,2.604073,0.655529,0.618836,0.687816,0.000000,0.618836,0.817541,0.676041,0.000000,0.618836,0.427078,0.705706,0.689606,0.711298,0.665423,0.311289,0.311009,0.000000,0.618836,0.708455,0.895688,0.467589,0.000280,0.731127,0.639716,0.511563,0.605782,0.658154,0.705169,0.906184,0.000000,0.618836,0.642602,0.000000,0.618836,0.618836,0.427078,0.000000,0.618836,0.675492,0.000000,0.618836,0.618836,0.427078,0.650549,0.662240,0.654876,0.654876,0.618836,0.654876,0.606870,0.606303,0.654876,0.427078,0.311009,0.427078,0.324900,0.324838,0.487670,1.130298,0.311149,0.427078,0.000280,0.324900,0.000326,0.000000,0.427078,0.427078,0.427078,0.000000
